,state,year,group,epsilon_it,event_time,tau_it,stupid_random_var,alpha_i,alpha_t,Y_it
1340,41,2007,2004,0.33896293566963454,3,4,2,5.961768766675027,0.45712791899094085,16.7578596213356
1341,42,2007,2004,-0.24395570407285133,3,4,2,6.279299847364934,0.47618982250269243,16.511533965794776
1342,43,2007,1992,1.0786541066327517,15,16,2,7.9931348221428244,0.8331512830484363,43.90494021182401
1343,44,2007,1992,-0.3028574615016692,15,16,2,9.257686586053552,1.6979166673420756,44.65274579189396
1344,45,2007,1992,0.3710476860046535,15,16,2,6.252495157274765,0.8925277123796928,41.51607055565911
1345,46,2007,1992,0.14964629020324596,15,16,2,8.70026982384837,1.0956380073099772,43.945554121361596
1346,47,2007,1992,0.650870644699399,15,16,2,8.87375214348258,0.8137208642449155,44.3383436524269
1347,48,2007,2004,0.7807555983634263,3,4,2,10.988337778208447,-1.1326712897396527,20.63642208683222
1348,49,2007,1992,0.016002074532883312,15,16,2,9.414978188287137,1.6458364702153838,45.07681673303541
1349,50,2007,1986,-0.37670893517309173,21,22,2,10.382988984740928,2.6852994365163383,58.69157948608417
1350,1,2008,1998,0.2299860714695582,10,11,2,0.3412571400874632,1.5148835960763722,25.08612680763339
1351,2,2008,1992,-0.33885768487605306,16,17,2,-1.7305664798072007,2.4199252526352346,35.35050108795198
1352,3,2008,1998,1.0066936237633115,10,11,2,1.3682072166317374,1.3243402100148682,26.699241050409917
1353,4,2008,2004,0.06826766554136872,4,5,2,1.015396505456288,-0.1327254982169035,11.950938672780753
1354,5,2008,1998,-0.18266077565605435,10,11,2,1.5082686396745895,1.8396638644311887,26.165271728449724
1355,6,2008,2004,0.0923401529324542,4,5,2,5.126237706436327,-0.957517539841935,15.261060319526846
1356,7,2008,2004,-0.6735631447648482,4,5,2,-0.6841129394985885,-0.5006713825124801,9.141652533224082
1357,8,2008,1986,-0.48580701925532577,22,23,2,3.3246966497611083,1.2357999285767556,51.074689559082536
1358,9,2008,1998,0.6002069539722127,10,11,2,1.5125524805996444,2.0800560591393102,27.192815493711166
1359,10,2008,1986,-0.32844713948569787,22,23,2,2.2873289044030094,3.1427885141400758,52.10167027905739
1360,11,2008,1998,-0.5234554913409698,10,11,2,2.154487754698758,1.4873052370449948,26.11833750040278
1361,12,2008,1998,0.2683263762636431,10,11,2,1.9757636666019565,2.0719298652117972,27.316019908077394
1362,13,2008,1986,0.5928520773314985,22,23,2,2.0301670717612414,1.3207172175880122,50.94373636668075
1363,14,2008,1986,0.35947665533253337,22,23,2,3.129508735573009,2.5485951198609804,53.03758051076652
1364,15,2008,1998,0.4980238429029082,10,11,2,1.4828263033283209,0.8748255716168358,25.855675717848065
1365,16,2008,1992,-0.3783975442847304,16,17,2,3.9505791675217656,2.446882103884914,41.019063727121946
1366,17,2008,2004,-0.7109053333709219,4,5,2,2.983805595114746,0.2847757674478024,13.557676029191626
1367,18,2008,1986,0.7506668259777434,22,23,2,2.4699306609596423,1.815057111589919,52.0356545985273
1368,19,2008,2004,-0.16133991942106787,4,5,2,3.3499871420041862,0.94090851856099,15.12955574114411
1369,20,2008,1992,-0.12541650822752368,16,17,2,5.257149216862572,2.476169167191233,42.607901875826286
1370,21,2008,1992,0.664097070924529,16,17,2,3.664664912983777,0.9316548051531984,40.26041678906151
1371,22,2008,1992,0.27811500470032996,16,17,2,4.758453618209621,1.538924328647624,41.57549295155758
1372,23,2008,1986,0.22794388604080382,22,23,2,3.869043724284526,1.1415593663583474,52.23854697668368
1373,24,2008,1992,1.082501172450542,16,17,2,5.55792184992362,-0.8980610174929393,40.74236200488122
1374,25,2008,1986,-0.3217591151900715,22,23,2,5.685507738790204,2.400459631413729,54.764208255013855
1375,26,2008,1992,0.4639200640406186,16,17,2,7.048608833296411,2.208905356254632,44.72143425359167
1376,27,2008,2004,0.02850656244854225,4,5,2,5.224436054500785,0.6620668090867255,16.915009426036054
1377,28,2008,2004,0.13429613943162846,4,5,2,6.268654804757906,-1.5495617177543672,15.853389226435167
1378,29,2008,1998,0.7642342132062658,10,11,2,5.898067539538944,0.6491505699235254,30.311452322668735
1379,30,2008,2004,0.25391787814481187,4,5,2,7.295871781863014,-1.8183477600510813,16.731441899956742
1380,31,2008,1998,0.2691480395248165,10,11,2,5.481167612391269,2.3697011076541847,31.12001675957027
1381,32,2008,2004,0.5362536686549011,4,5,2,7.145005312877282,-0.686054582118086,17.995204399414096
1382,33,2008,1986,-0.18247636477144266,22,23,2,6.405302703883318,3.4554036094598963,56.678229948571776
1383,34,2008,2004,-0.4196048336695032,4,5,2,6.7358118228915025,1.3458696436841455,18.662076632906146
1384,35,2008,1998,-0.5224045970105168,10,11,2,7.091752484448373,0.09940964746393832,29.668757534901793
1385,36,2008,1998,-0.9831782946880009,10,11,2,7.452240396426678,-0.13278495126774503,29.33627715047093
1386,37,2008,1992,1.028103564970161,16,17,2,7.283770956878042,1.9503702163863383,45.26224473823454
1387,38,2008,1986,-0.5516041828608416,22,23,2,7.814713183170526,1.355675962816929,55.618784963126615
1388,39,2008,2004,-0.110626811792886,4,5,2,9.378118057562185,0.5024846421582075,20.769975887927508
1389,40,2008,1992,-0.13840664994446034,16,17,2,8.985449685615219,1.1171724091930817,44.96421544486384
1390,41,2008,2004,0.15370334890455037,4,5,2,9.069154592496895,-1.3811584144656335,18.841699526935813
1391,42,2008,2004,0.4078686062696484,4,5,2,7.94446047397613,-1.8304680191244591,17.52186106112132
1392,43,2008,1992,0.4302367441798727,16,17,2,7.7107591717716755,1.8266842484945973,44.96768016444614
1393,44,2008,1992,-0.2915387192844692,16,17,2,9.755300558237753,1.0384422536693747,45.50220409262266
1394,45,2008,1992,-0.08356085689320575,16,17,2,9.876046792529793,1.0469101830858678,45.839396118722455
1395,46,2008,1992,0.14128997524414982,16,17,2,10.67267067575098,2.2958638390937853,48.10982449008891
1396,47,2008,1992,-0.12434556309177354,16,17,2,8.79601937403077,2.773442276632445,46.44511608757144
1397,48,2008,2004,0.8036727880099963,4,5,2,9.370451344639653,0.12745527863819084,21.30157941128784
1398,49,2008,1992,0.24548747581912567,16,17,2,8.160515837474566,1.2594012930901386,44.66540460638383
1399,50,2008,1986,0.36743889302490873,22,23,2,9.607528893939127,2.700143033113884,59.67511082007792
1400,1,2009,1998,0.33144063433370635,11,12,2,1.1965705105794473,-0.2569355696995752,25.27107557521358
1401,2,2009,1992,0.5867369287426625,17,18,2,-0.06649537922819793,1.9231530547476972,38.44339460426217
1402,3,2009,1998,0.09051077935185348,11,12,2,1.2404797952008237,1.6518859718221541,26.982876546374833
1403,4,2009,2004,-0.6484159739779233,5,6,2,0.6094968940021888,1.1802302084176293,13.141311128441895
1404,5,2009,1998,0.1998439758763208,11,12,2,1.3240570282215607,-0.8367527025024648,24.687148301595418
1405,6,2009,2004,-0.3256784468959145,5,6,2,0.05230861018433264,-0.26135526980894064,11.465274893479478
1406,7,2009,2004,-0.2643083408748784,5,6,2,1.485209449633901,-0.3782632528234666,12.842637855935557
1407,8,2009,1986,0.2931820093775466,23,24,2,-1.3911359709007232,2.3998869544092134,49.30193299288604
1408,9,2009,1998,0.6191415357168178,11,12,2,1.6131038418380153,1.580744579767984,27.812989957322817
1409,10,2009,1986,0.010635788368030825,23,24,2,0.36952675628485987,3.796710407445982,52.176872952098876
1410,11,2009,1998,0.1544165062994819,11,12,2,3.405994516546816,0.605034519631927,28.165445542478228
1411,12,2009,1998,0.851107472317619,11,12,2,3.177407352764511,0.6024275016907863,28.630942326772917
1412,13,2009,1986,0.12037658974428414,23,24,2,3.066670981966081,3.449672018878747,54.63671959058911
1413,14,2009,1986,1.3008415570901974,23,24,2,4.32100622715938,2.5965769385303052,56.21842472277988
1414,15,2009,1998,0.2827548228157721,11,12,2,2.051083479175163,2.367651511187974,28.70148981317891
1415,16,2009,1992,-0.8803813795779089,17,18,2,4.947363197915559,1.9887280030098364,42.05570982134749
1416,17,2009,2004,0.37667081055226626,5,6,2,4.332191564260385,-0.6571166187132709,16.05174575609938
1417,18,2009,1986,0.19057919244138888,23,24,2,3.363444712781054,0.9668716452221937,52.520895550444635
1418,19,2009,2004,0.6448763770413728,5,6,2,4.935620147182944,-1.051512249058929,16.528984275165385
1419,20,2009,1992,0.3365906756349792,17,18,2,2.893706487588366,2.362051834758473,41.592348997981816
1420,21,2009,1992,-0.06922799199188691,17,18,2,3.3754858384723265,2.888596823087008,42.19485466956745
1421,22,2009,1992,-0.6121491181446829,17,18,2,3.7914102767603,3.549362141386381,42.728623300002
1422,23,2009,1986,-0.10451162864301264,23,24,2,4.071022291935984,3.1431053323232403,55.10961599561621
1423,24,2009,1992,-0.42526022710465006,17,18,2,3.743442357239747,2.862838577534986,42.181020707670086
1424,25,2009,1986,-0.29026172490236135,23,24,2,6.223083067095325,1.7199836673463156,55.65280500953928
1425,26,2009,1992,0.2942892022103048,17,18,2,4.941145599630168,0.5435841832561434,41.77901898509661
1426,27,2009,2004,0.8349522521757031,5,6,2,5.75250496835688,1.3500793324175533,19.937536552950135
1427,28,2009,2004,0.19733576491149055,5,6,2,5.029648633586319,0.9176807522394006,18.14466515073721
1428,29,2009,1998,-0.5979415310175922,11,12,2,3.979396699451483,1.2074443743408927,28.588899542774783
1429,30,2009,2004,0.22230133411007036,5,6,2,6.270057358391422,0.8873714806329899,19.379730173134483
1430,31,2009,1998,0.5983157433228256,11,12,2,4.287745024580223,1.423185482458206,30.309246250361255
1431,32,2009,2004,-0.3048914521596911,5,6,2,6.331365953914532,1.7838168598535613,19.810291361608403
1432,33,2009,1986,-0.06700858333645884,23,24,2,5.231684961167189,3.594985584816956,56.759661962647684
1433,34,2009,2004,0.007344097364598547,5,6,2,8.787275999230808,1.044220352340347,21.838840448935752
1434,35,2009,1998,-0.39244915654112,11,12,2,7.911362722174721,1.9458028725629282,33.46471643819653
1435,36,2009,1998,0.3241402169219295,11,12,2,7.3057537912714805,1.6140625524247758,33.24395656061819
1436,37,2009,1992,-0.06047407430389078,17,18,2,8.66370667765467,1.2388302679653813,45.84206287131616
1437,38,2009,1986,0.20976622195351388,23,24,2,6.753684022534264,3.0565646749131403,58.02001491940092
1438,39,2009,2004,-0.44374608890105005,5,6,2,8.343479378670093,-0.8944950688592617,19.00523822090978
1439,40,2009,1992,-0.21872915016170522,17,18,2,8.199810433718714,2.753891552295883,46.734972835852886
1440,41,2009,2004,0.3611906789138857,5,6,2,8.46402008133367,-0.6945229397660351,20.13068782048152
1441,42,2009,2004,-0.1864165760458835,5,6,2,9.672353500106768,0.7858032867947329,22.27174021085562
1442,43,2009,1992,0.8634819256167026,17,18,2,9.332492102779803,0.8548460415738413,47.05082006997035
1443,44,2009,1992,-0.19981809280730117,17,18,2,9.088723662825023,2.253388983074427,47.14229455309214
1444,45,2009,1992,0.11234236287594296,17,18,2,7.345112563771703,1.6660747740720914,45.123529700719736
1445,46,2009,1992,0.46629541593654494,17,18,2,8.239953704720536,0.1052440418366678,44.81149316249375
1446,47,2009,1992,-0.7091828664665158,17,18,2,9.277291066404276,2.120699631018479,46.688807830956236
1447,48,2009,2004,-0.8804044059903879,5,6,2,9.69337237427665,-0.07792077683271059,20.735047191453553
1448,49,2009,1992,-0.7628281572850474,17,18,2,8.669796275326076,2.5811467208133694,46.4881148388544
1449,50,2009,1986,0.631292051713591,23,24,2,12.411676675578422,2.3013256887344076,63.34429441602642
1450,1,2010,1998,-0.2759290729462234,12,13,2,1.7163940552535728,1.5954209853880383,28.03588596769539
1451,2,2010,1992,1.2790996428341261,18,19,2,1.0021183203924835,0.8424310449847882,40.1236490082114
1452,3,2010,1998,-0.2821237993286943,12,13,2,0.6720368612837447,0.6106677685726383,26.00058083052769
1453,4,2010,2004,0.09227565159851848,6,7,2,0.5877910300988484,0.14136136389891557,13.821428045596281
1454,5,2010,1998,0.7710549762839378,12,13,2,0.04808153997776443,2.056702480242556,27.875838996504257
1455,6,2010,2004,1.0030464440795615,6,7,2,1.2774805185188625,2.2773770878054895,17.557904050403913
1456,7,2010,2004,1.030751788318199,6,7,2,1.6577525401427506,-0.20517175174287616,15.483332576718073
1457,8,2010,1986,0.6041831152965712,24,25,2,0.35823942451837576,3.476848144657681,53.43927068447263
1458,9,2010,1998,0.5120312629057312,12,13,2,2.1341764172448974,-0.9696774177257019,26.676530262424926
1459,10,2010,1986,0.29626347460059155,24,25,2,1.8447409511752513,1.205810598907711,52.34681502468355
1460,11,2010,1998,0.38918053808331887,12,13,2,0.2921924421226092,0.24122154381322536,25.922594524019154
1461,12,2010,1998,-0.2755928581642667,12,13,2,1.539614989220498,-0.15250868944072216,26.111513441615507
1462,13,2010,1986,-0.4090994417111536,24,25,2,2.186394466578356,0.8164116102124204,51.59370663507963
1463,14,2010,1986,-0.0016872287054760257,24,25,2,4.68768765734019,2.812998912137798,56.498999340772514
1464,15,2010,1998,-0.08509231126246422,12,13,2,3.556553124533758,0.9859323022721388,29.457393115543432
1465,16,2010,1992,-0.2266140246636376,18,19,2,1.8645184309001088,2.1794053976051098,40.81730980384158
1466,17,2010,2004,0.34819372372835766,6,7,2,3.886036289417637,1.2904726861215132,18.524702699267507
1467,18,2010,1986,0.47765260428525536,24,25,2,2.0526960110616344,2.665616993172534,54.19596560851942
1468,19,2010,2004,0.04420344314592368,6,7,2,4.882691053887073,1.2577631761503738,19.18465767318337
1469,20,2010,1992,0.7387650405276309,18,19,2,3.5288753481821216,1.7304677137577307,42.998108102467484
1470,21,2010,1992,-0.5708445570667525,18,19,2,4.106363811260829,0.6130066116942554,41.14852586588833
1471,22,2010,1992,-0.09682972963985906,18,19,2,5.72579664754219,2.857814180820796,45.48678109872313
1472,23,2010,1986,-0.35841116030140246,24,25,2,3.3128364314157497,1.8108878672188733,53.76531313833323
1473,24,2010,1992,-0.93326830853653,18,19,2,3.4028818148870084,0.8644037012375742,40.33401720758805
1474,25,2010,1986,-0.041340342921349624,24,25,2,4.416400673653995,2.222082124195602,55.597142454928246
1475,26,2010,1992,-0.06087375419164177,18,19,2,6.238378851019316,0.887189080703487,44.06469417753116
1476,27,2010,2004,0.7567248716210655,6,7,2,3.880653924523158,0.18256961801056787,17.819948414154794
1477,28,2010,2004,0.31540584227738877,6,7,2,2.767844401889431,0.9440539215634666,17.027304165730285
1478,29,2010,1998,-0.5120934121646025,12,13,2,5.348841141591001,1.5483417392461272,31.385089468672525
1479,30,2010,2004,0.9270462831670941,6,7,2,6.55174079991092,-0.29783006642562926,20.180957016652386
1480,31,2010,1998,0.6105168477626765,12,13,2,7.40026174973883,0.7122946270512556,33.72307322455276
1481,32,2010,2004,0.2910488517343079,6,7,2,5.936838637914601,1.6743330047702438,20.902220494419154
1482,33,2010,1986,-0.11324204942491596,24,25,2,6.188573392883997,2.8964001177339416,57.97173146119302
1483,34,2010,2004,-0.4797196183617399,6,7,2,7.953900734255747,2.675065039348542,23.149246155242547
1484,35,2010,1998,-0.1861033880355265,12,13,2,5.130258300304579,2.380128173741528,32.32428308601058
1485,36,2010,1998,0.544374309852093,12,13,2,6.811479224816991,2.3442930685599395,34.70014660322902
1486,37,2010,1992,0.9422931529673045,18,19,2,7.5904238899250585,0.4121314495441981,45.94484849243656
1487,38,2010,1986,0.7716217641360945,24,25,2,8.049218721285033,3.163860351633423,60.98470083705455
1488,39,2010,2004,-0.24442471089313705,6,7,2,7.290193306809117,0.5468931983030895,20.59266179421907
1489,40,2010,1992,-0.5598087166445056,18,19,2,8.034441011705841,1.2490181964617504,45.72365049152309
1490,41,2010,2004,0.07044312345560197,6,7,2,5.71167264658701,0.7680153405325286,19.55013111057514
1491,42,2010,2004,-0.8842196827814258,6,7,2,7.741751587666152,1.5452115346114836,21.402743439496206
1492,43,2010,1992,0.16158385709239073,18,19,2,9.053508712554468,2.3008315910042114,48.51592416065107
1493,44,2010,1992,-0.07380129314933434,18,19,2,7.817705965745321,0.92152619865794,45.66543087125393
1494,45,2010,1992,-0.23301825093412112,18,19,2,9.058984221589597,2.54245891359262,48.36842488424809
1495,46,2010,1992,-0.7973515336333977,18,19,2,9.646872500802697,1.1624124579240362,47.01193342509334
1496,47,2010,1992,0.2568000532848583,18,19,2,9.057450799142236,2.0166831189642864,48.33093397139138
1497,48,2010,2004,-0.2663504198309557,6,7,2,9.770463770996571,0.29664993252286587,22.800763283688482
1498,49,2010,1992,-0.584958417855144,18,19,2,8.837267434715388,1.5811337482643744,46.833442765124616
1499,50,2010,1986,-1.4361311066408247,24,25,2,9.793388720303954,3.16624297504051,60.52350058870364
